,Systolic,Diastolic,Label
4376,129.0,78.0,2
4377,101.0,78.0,1
4378,115.0,78.0,1
4379,110.0,72.0,1
4380,125.0,70.0,2
4381,126.0,82.0,3
4382,126.0,74.0,2
4383,125.0,76.0,2
4384,109.0,76.0,1
4385,115.0,80.0,3
4386,104.0,74.0,1
4387,131.0,73.0,3
4388,128.0,78.0,2
4389,127.0,75.0,2
4390,108.0,71.0,1
4391,108.0,63.0,1
4392,111.0,74.0,1
4393,131.0,73.0,3
4394,133.0,77.0,3
4395,121.0,75.0,2
4396,117.0,67.0,1
4397,140.0,70.0,4
4398,113.0,74.0,1
4399,125.0,75.0,2
4400,116.0,69.0,1
4401,123.0,81.0,3
4402,122.0,71.0,2
4403,113.0,69.0,1
4404,127.0,78.0,2
4405,126.0,73.0,2
4406,109.0,74.0,1
4407,116.0,75.0,1
4408,124.0,74.0,2
4409,132.0,76.0,3
4410,135.0,69.0,3
4411,130.0,72.0,3
4412,122.0,77.0,2
4413,135.0,77.0,3
4414,124.0,77.0,2
4415,103.0,77.0,1
4416,144.0,72.0,4
4417,120.0,71.0,2
4418,106.0,79.0,1
4419,115.0,77.0,1
4420,127.0,81.0,3
4421,116.0,72.0,1
4422,111.0,65.0,1
4423,116.0,81.0,3
4424,120.0,71.0,2
4425,112.0,82.0,3
4426,111.0,72.0,1
4427,137.0,72.0,3
4428,123.0,71.0,2
4429,132.0,84.0,3
4430,122.0,73.0,2
4431,120.0,74.0,2
4432,104.0,77.0,1
4433,110.0,78.0,1
4434,130.0,79.0,3
4435,114.0,81.0,3
4436,127.0,80.0,3
4437,103.0,77.0,1
4438,126.0,72.0,2
4439,124.0,80.0,3
4440,124.0,73.0,2
4441,108.0,72.0,1
4442,117.0,71.0,1
4443,132.0,74.0,3
4444,120.0,75.0,2
4445,106.0,66.0,1
4446,132.0,68.0,3
4447,118.0,71.0,1
4448,118.0,80.0,3
4449,133.0,77.0,3
4450,118.0,77.0,1
4451,106.0,74.0,1
4452,122.0,70.0,2
4453,126.0,77.0,2
4454,126.0,79.0,2
4455,119.0,69.0,1
4456,109.0,73.0,1
4457,129.0,78.0,2
4458,127.0,76.0,2
4459,123.0,77.0,2
4460,113.0,77.0,1
4461,130.0,78.0,3
4462,123.0,81.0,3
4463,126.0,71.0,2
4464,119.0,80.0,3
4465,134.0,78.0,3
4466,116.0,82.0,3
4467,106.0,75.0,1
4468,122.0,73.0,2
4469,109.0,70.0,1
4470,138.0,76.0,3
4471,143.0,73.0,4
4472,119.0,68.0,1
4473,113.0,72.0,1
4474,116.0,72.0,1
4475,107.0,81.0,3
4476,121.0,71.0,2
4477,114.0,75.0,1
4478,126.0,74.0,2
4479,117.0,77.0,1
4480,113.0,75.0,1
4481,134.0,78.0,3
4482,114.0,76.0,1
4483,103.0,70.0,1
4484,105.0,70.0,1
4485,99.0,77.0,1
4486,132.0,66.0,3
4487,110.0,78.0,1
4488,117.0,79.0,1
4489,117.0,74.0,1
4490,130.0,78.0,3
4491,121.0,83.0,3
4492,126.0,72.0,2
4493,113.0,79.0,1
4494,134.0,82.0,3
4495,116.0,82.0,3
4496,120.0,68.0,2
4497,140.0,77.0,4
4498,126.0,71.0,2
4499,110.0,67.0,1
4500,108.0,78.0,1
4501,120.0,76.0,2
4502,129.0,73.0,2
4503,123.0,74.0,2
4504,133.0,77.0,3
4505,137.0,76.0,3
4506,132.0,81.0,3
4507,119.0,81.0,3
4508,130.0,74.0,3
4509,110.0,78.0,1
4510,126.0,77.0,2
4511,118.0,76.0,1
4512,132.0,73.0,3
4513,126.0,78.0,2
4514,110.0,75.0,1
4515,127.0,67.0,2
4516,143.0,71.0,4
4517,102.0,73.0,1
4518,123.0,70.0,2
4519,121.0,78.0,2
4520,135.0,77.0,3
4521,116.0,76.0,1
4522,115.0,74.0,1
4523,132.0,76.0,3
4524,107.0,76.0,1
4525,126.0,76.0,2
4526,115.0,80.0,3
4527,126.0,77.0,2
4528,132.0,74.0,3
4529,112.0,84.0,3
4530,121.0,78.0,2
4531,129.0,77.0,2
4532,129.0,77.0,2
4533,119.0,77.0,1
4534,129.0,75.0,2
4535,111.0,78.0,1
4536,148.0,73.0,4
4537,123.0,80.0,3
4538,124.0,64.0,2
4539,114.0,79.0,1
4540,126.0,73.0,2
4541,116.0,77.0,1
4542,124.0,78.0,2
4543,122.0,73.0,2
4544,113.0,78.0,1
4545,120.0,66.0,2
4546,121.0,71.0,2
4547,128.0,73.0,2
4548,125.0,76.0,2
4549,119.0,75.0,1
4550,118.0,72.0,1
4551,121.0,75.0,2
4552,126.0,71.0,2
4553,119.0,73.0,1
4554,108.0,84.0,3
4555,117.0,74.0,1
4556,133.0,69.0,3
4557,120.0,74.0,2
4558,129.0,72.0,2
4559,122.0,73.0,2
4560,138.0,75.0,3
4561,127.0,77.0,2
4562,115.0,76.0,1
4563,117.0,79.0,1
4564,115.0,72.0,1
4565,105.0,78.0,1
4566,136.0,72.0,3
4567,122.0,75.0,2
4568,126.0,79.0,2
4569,112.0,76.0,1
4570,127.0,77.0,2
4571,141.0,75.0,4
4572,126.0,76.0,2
4573,127.0,77.0,2
4574,110.0,72.0,1
4575,110.0,78.0,1
4576,124.0,70.0,2
4577,132.0,81.0,3
4578,114.0,70.0,1
4579,121.0,78.0,2
4580,115.0,77.0,1
4581,130.0,72.0,3
4582,119.0,77.0,1
4583,121.0,84.0,3
4584,131.0,83.0,3
4585,118.0,74.0,1
4586,126.0,73.0,2
4587,107.0,66.0,1
4588,121.0,73.0,2
4589,136.0,74.0,3
4590,116.0,77.0,1
4591,120.0,71.0,2
4592,134.0,72.0,3
4593,121.0,78.0,2
4594,123.0,73.0,2
4595,118.0,71.0,1
4596,132.0,75.0,3
4597,125.0,73.0,2
4598,111.0,69.0,1
4599,139.0,75.0,3
4600,135.0,75.0,3
4601,118.0,80.0,3
4602,112.0,85.0,3
4603,135.0,77.0,3
4604,140.0,78.0,4
4605,104.0,72.0,1
4606,114.0,71.0,1
4607,110.0,71.0,1
4608,125.0,73.0,2
4609,118.0,73.0,1
4610,104.0,71.0,1
4611,136.0,73.0,3
4612,125.0,76.0,2
4613,113.0,79.0,1
4614,108.0,76.0,1
4615,112.0,83.0,3
4616,110.0,79.0,1
4617,126.0,78.0,2
4618,108.0,76.0,1
4619,117.0,77.0,1
4620,130.0,75.0,3
4621,116.0,79.0,1
4622,110.0,76.0,1
4623,101.0,69.0,1
4624,115.0,67.0,1
4625,123.0,73.0,2
4626,115.0,83.0,3
4627,109.0,77.0,1
4628,119.0,74.0,1
4629,130.0,75.0,3
4630,111.0,75.0,1
4631,119.0,83.0,3
4632,130.0,79.0,3
4633,134.0,78.0,3
4634,119.0,67.0,1
4635,103.0,72.0,1
4636,114.0,77.0,1
4637,135.0,71.0,3
4638,125.0,77.0,2
4639,125.0,72.0,2
4640,112.0,73.0,1
4641,125.0,77.0,2
4642,130.0,71.0,3
4643,123.0,69.0,2
4644,115.0,75.0,1
4645,115.0,72.0,1
4646,129.0,76.0,2
4647,121.0,71.0,2
4648,118.0,72.0,1
4649,123.0,73.0,2
4650,107.0,73.0,1
4651,125.0,78.0,2
4652,114.0,76.0,1
4653,134.0,70.0,3
4654,102.0,79.0,1
4655,118.0,79.0,1
4656,124.0,74.0,2
4657,123.0,74.0,2
4658,126.0,72.0,2
4659,110.0,73.0,1
4660,115.0,73.0,1
4661,96.0,68.0,1
4662,130.0,77.0,3
4663,126.0,77.0,2
4664,118.0,80.0,3
4665,120.0,79.0,2
4666,138.0,73.0,3
4667,134.0,77.0,3
4668,111.0,73.0,1
4669,121.0,77.0,2
4670,112.0,72.0,1
4671,131.0,76.0,3
4672,133.0,72.0,3
4673,118.0,73.0,1
4674,133.0,83.0,3
4675,133.0,79.0,3
4676,115.0,77.0,1
4677,121.0,72.0,2
4678,121.0,73.0,2
4679,116.0,71.0,1
4680,128.0,75.0,2
4681,125.0,75.0,2
4682,116.0,75.0,1
4683,119.0,74.0,1
4684,105.0,75.0,1
4685,114.0,71.0,1
4686,128.0,72.0,2
4687,103.0,77.0,1
4688,112.0,75.0,1
4689,113.0,74.0,1
4690,124.0,62.0,2
4691,104.0,80.0,3
4692,124.0,78.0,2
4693,124.0,73.0,2
4694,125.0,79.0,2
4695,111.0,75.0,1
4696,116.0,72.0,1
4697,115.0,77.0,1
4698,114.0,73.0,1
4699,116.0,77.0,1
4700,125.0,70.0,2
4701,126.0,70.0,2
4702,126.0,74.0,2
4703,120.0,73.0,2
4704,123.0,77.0,2
4705,120.0,73.0,2
4706,111.0,74.0,1
4707,116.0,76.0,1
4708,117.0,76.0,1
4709,130.0,76.0,3
4710,131.0,75.0,3
4711,120.0,71.0,2
4712,124.0,73.0,2
4713,106.0,72.0,1
4714,113.0,78.0,1
4715,116.0,78.0,1
4716,110.0,76.0,1
4717,114.0,74.0,1
4718,105.0,83.0,3
4719,120.0,73.0,2
4720,114.0,74.0,1
4721,107.0,76.0,1
4722,109.0,75.0,1
4723,127.0,80.0,3
4724,118.0,73.0,1
4725,117.0,79.0,1
4726,119.0,70.0,1
4727,107.0,69.0,1
4728,143.0,70.0,4
4729,120.0,76.0,2
4730,113.0,73.0,1
4731,126.0,77.0,2
4732,119.0,75.0,1
4733,130.0,71.0,3
4734,115.0,78.0,1
4735,99.0,73.0,1
4736,103.0,74.0,1
4737,122.0,74.0,2
4738,128.0,86.0,3
4739,110.0,83.0,3
4740,144.0,74.0,4
4741,125.0,68.0,2
4742,120.0,71.0,2
4743,106.0,71.0,1
4744,106.0,71.0,1
4745,127.0,76.0,2
4746,101.0,72.0,1
4747,123.0,76.0,2
4748,110.0,74.0,1
4749,111.0,75.0,1
4750,118.0,83.0,3
4751,115.0,76.0,1
4752,120.0,71.0,2
4753,112.0,78.0,1
4754,119.0,76.0,1
4755,125.0,72.0,2
4756,121.0,77.0,2
4757,120.0,72.0,2
4758,119.0,79.0,1
4759,112.0,73.0,1
4760,128.0,70.0,2
4761,124.0,72.0,2
4762,124.0,73.0,2
4763,115.0,69.0,1
4764,121.0,81.0,3
4765,110.0,77.0,1
4766,129.0,69.0,2
4767,118.0,79.0,1
4768,116.0,70.0,1
4769,123.0,80.0,3
4770,115.0,75.0,1
4771,112.0,77.0,1
4772,115.0,71.0,1
4773,116.0,71.0,1
4774,132.0,78.0,3
4775,97.0,74.0,1
4776,101.0,82.0,3
4777,112.0,76.0,1
4778,113.0,72.0,1
4779,133.0,70.0,3
4780,116.0,81.0,3
4781,120.0,76.0,2
4782,120.0,73.0,2
4783,101.0,79.0,1
4784,126.0,72.0,2
4785,121.0,66.0,2
4786,123.0,73.0,2
4787,131.0,77.0,3
4788,122.0,84.0,3
4789,119.0,72.0,1
4790,120.0,76.0,2
4791,114.0,69.0,1
4792,131.0,77.0,3
4793,112.0,73.0,1
4794,120.0,77.0,2
4795,110.0,68.0,1
4796,128.0,74.0,2
4797,112.0,77.0,1
4798,116.0,75.0,1
4799,118.0,72.0,1
4800,117.0,79.0,1
4801,109.0,75.0,1
4802,109.0,81.0,3
4803,110.0,76.0,1
4804,124.0,76.0,2
4805,116.0,81.0,3
4806,125.0,77.0,2
4807,122.0,71.0,2
4808,123.0,68.0,2
4809,125.0,68.0,2
4810,114.0,74.0,1
4811,110.0,82.0,3
4812,97.0,74.0,1
4813,127.0,74.0,2
4814,107.0,70.0,1
4815,127.0,73.0,2
4816,118.0,74.0,1
4817,121.0,81.0,3
4818,124.0,74.0,2
4819,109.0,75.0,1
4820,118.0,70.0,1
4821,135.0,62.0,3
4822,98.0,74.0,1
4823,108.0,77.0,1
4824,126.0,74.0,2
4825,115.0,71.0,1
4826,128.0,75.0,2
4827,125.0,74.0,2
4828,125.0,72.0,2
4829,126.0,73.0,2
4830,122.0,75.0,2
4831,125.0,82.0,3
4832,126.0,77.0,2
4833,120.0,75.0,2
4834,109.0,79.0,1
4835,103.0,75.0,1
4836,127.0,79.0,2
4837,119.0,75.0,1
4838,114.0,81.0,3
4839,127.0,80.0,3
4840,103.0,69.0,1
4841,122.0,74.0,2
4842,132.0,76.0,3
4843,112.0,67.0,1
4844,117.0,77.0,1
4845,132.0,69.0,3
4846,130.0,82.0,3
4847,132.0,76.0,3
4848,134.0,73.0,3
4849,117.0,80.0,3
4850,119.0,75.0,1
4851,113.0,82.0,3
4852,109.0,65.0,1
4853,126.0,68.0,2
4854,109.0,74.0,1
4855,123.0,73.0,2
4856,121.0,78.0,2
4857,109.0,82.0,3
4858,133.0,73.0,3
4859,109.0,77.0,1
4860,113.0,76.0,1
4861,132.0,73.0,3
4862,135.0,83.0,3
4863,122.0,77.0,2
4864,111.0,78.0,1
4865,125.0,82.0,3
4866,113.0,73.0,1
4867,124.0,73.0,2
4868,130.0,72.0,3
4869,125.0,74.0,2
4870,123.0,84.0,3
4871,102.0,76.0,1
4872,118.0,76.0,1
4873,115.0,79.0,1
4874,111.0,75.0,1
4875,137.0,74.0,3
4876,117.0,73.0,1
4877,127.0,75.0,2
4878,110.0,77.0,1
4879,113.0,64.0,1
4880,127.0,72.0,2
4881,110.0,71.0,1
4882,94.0,75.0,1
4883,130.0,82.0,3
4884,119.0,78.0,1
4885,99.0,83.0,3
4886,147.0,83.0,4
4887,134.0,75.0,3
4888,115.0,77.0,1
4889,122.0,76.0,2
4890,129.0,80.0,3
4891,141.0,75.0,4
4892,113.0,80.0,3
4893,99.0,72.0,1
4894,133.0,75.0,3
4895,136.0,76.0,3
4896,121.0,74.0,2
4897,120.0,70.0,2
4898,98.0,70.0,1
4899,119.0,76.0,1
4900,127.0,73.0,2
4901,118.0,72.0,1
4902,104.0,71.0,1
4903,114.0,69.0,1
4904,117.0,77.0,1
4905,133.0,73.0,3
4906,116.0,74.0,1
4907,125.0,71.0,2
4908,124.0,71.0,2
4909,128.0,70.0,2
4910,115.0,82.0,3
4911,133.0,78.0,3
4912,120.0,79.0,2
4913,110.0,81.0,3
4914,115.0,80.0,3
4915,125.0,75.0,2
4916,121.0,85.0,3
4917,115.0,69.0,1
4918,116.0,73.0,1
4919,125.0,79.0,2
4920,125.0,73.0,2
4921,135.0,70.0,3
4922,119.0,80.0,3
4923,113.0,75.0,1
4924,139.0,75.0,3
4925,111.0,76.0,1
4926,108.0,69.0,1
4927,116.0,78.0,1
4928,124.0,77.0,2
4929,116.0,73.0,1
4930,122.0,77.0,2
4931,105.0,79.0,1
4932,126.0,79.0,2
4933,123.0,81.0,3
4934,119.0,80.0,3
4935,125.0,76.0,2
4936,115.0,75.0,1
4937,122.0,80.0,3
4938,117.0,74.0,1
4939,119.0,76.0,1
4940,120.0,70.0,2
4941,122.0,73.0,2
4942,131.0,72.0,3
4943,115.0,82.0,3
4944,112.0,74.0,1
4945,100.0,72.0,1
4946,117.0,72.0,1
4947,129.0,74.0,2
4948,110.0,76.0,1
4949,124.0,76.0,2
4950,112.0,69.0,1
4951,116.0,77.0,1
4952,116.0,71.0,1
4953,116.0,73.0,1
4954,123.0,80.0,3
4955,107.0,76.0,1
4956,108.0,72.0,1
4957,123.0,71.0,2
4958,121.0,76.0,2
4959,120.0,76.0,2
4960,120.0,81.0,3
4961,111.0,75.0,1
4962,122.0,77.0,2
4963,109.0,78.0,1
4964,127.0,68.0,2
4965,113.0,75.0,1
4966,129.0,71.0,2
4967,124.0,76.0,2
4968,118.0,71.0,1
4969,107.0,70.0,1
4970,103.0,75.0,1
4971,121.0,68.0,2
4972,110.0,67.0,1
4973,128.0,75.0,2
4974,127.0,76.0,2
4975,123.0,80.0,3
4976,107.0,74.0,1
4977,121.0,74.0,2
4978,118.0,71.0,1
4979,115.0,72.0,1
4980,131.0,73.0,3
4981,114.0,80.0,3
4982,135.0,84.0,3
4983,128.0,72.0,2
4984,118.0,70.0,1
4985,125.0,76.0,2
4986,119.0,76.0,1
4987,117.0,76.0,1
4988,119.0,81.0,3
4989,119.0,71.0,1
4990,119.0,79.0,1
4991,105.0,73.0,1
4992,123.0,74.0,2
4993,128.0,86.0,3
4994,130.0,78.0,3
4995,117.0,70.0,1
4996,130.0,76.0,3
4997,127.0,76.0,2
4998,108.0,71.0,1
4999,119.0,77.0,1
5000,127.0,80.0,3
5001,134.0,72.0,3
5002,102.0,74.0,1
5003,125.0,76.0,2
5004,108.0,80.0,3
5005,109.0,73.0,1
5006,118.0,67.0,1
5007,126.0,76.0,2
5008,120.0,71.0,2
5009,119.0,78.0,1
5010,98.0,72.0,1
5011,118.0,72.0,1
5012,119.0,72.0,1
5013,109.0,69.0,1
5014,127.0,77.0,2
5015,103.0,73.0,1
5016,121.0,80.0,3
5017,126.0,80.0,3
5018,131.0,74.0,3
5019,96.0,73.0,1
5020,134.0,74.0,3
5021,117.0,77.0,1
5022,116.0,72.0,1
5023,124.0,77.0,2
5024,116.0,75.0,1
5025,120.0,78.0,2
5026,134.0,79.0,3
5027,128.0,79.0,2
5028,118.0,70.0,1
5029,106.0,79.0,1
5030,106.0,70.0,1
5031,113.0,75.0,1
5032,109.0,76.0,1
5033,126.0,78.0,2
5034,115.0,71.0,1
5035,106.0,74.0,1
5036,101.0,78.0,1
5037,101.0,77.0,1
5038,119.0,75.0,1
5039,113.0,69.0,1
5040,123.0,82.0,3
5041,121.0,76.0,2
5042,131.0,81.0,3
5043,130.0,76.0,3
5044,119.0,77.0,1
5045,118.0,85.0,3
5046,136.0,73.0,3
5047,120.0,78.0,2
5048,99.0,74.0,1
5049,126.0,75.0,2
5050,117.0,78.0,1
5051,110.0,68.0,1
5052,142.0,74.0,4
5053,144.0,76.0,4
5054,115.0,73.0,1
5055,111.0,69.0,1
5056,134.0,76.0,3
5057,118.0,82.0,3
5058,130.0,70.0,3
5059,112.0,74.0,1
5060,117.0,71.0,1
5061,119.0,78.0,1
5062,125.0,82.0,3
5063,117.0,82.0,3
5064,124.0,78.0,2
5065,121.0,72.0,2
5066,130.0,72.0,3
5067,122.0,73.0,2
5068,130.0,74.0,3
5069,117.0,69.0,1
5070,124.0,83.0,3
5071,126.0,66.0,2
5072,110.0,75.0,1
5073,104.0,79.0,1
5074,111.0,76.0,1
5075,105.0,79.0,1
5076,114.0,79.0,1
5077,118.0,75.0,1
5078,136.0,72.0,3
5079,115.0,74.0,1
5080,127.0,79.0,2
5081,108.0,71.0,1
5082,135.0,74.0,3
5083,112.0,70.0,1
5084,121.0,79.0,2
5085,126.0,74.0,2
5086,136.0,71.0,3
5087,116.0,70.0,1
5088,115.0,75.0,1
5089,102.0,83.0,3
5090,113.0,67.0,1
5091,123.0,70.0,2
5092,118.0,79.0,1
5093,120.0,75.0,2
5094,124.0,80.0,3
5095,120.0,80.0,3
5096,110.0,68.0,1
5097,117.0,71.0,1
5098,120.0,65.0,2
5099,135.0,75.0,3
5100,120.0,77.0,2
5101,116.0,76.0,1
5102,121.0,78.0,2
5103,109.0,69.0,1
5104,120.0,75.0,2
5105,128.0,73.0,2
5106,104.0,70.0,1
5107,120.0,75.0,2
5108,125.0,78.0,2
5109,138.0,75.0,3
5110,123.0,76.0,2
5111,128.0,70.0,2
5112,110.0,80.0,3
5113,115.0,79.0,1
5114,120.0,70.0,2
5115,115.0,72.0,1
5116,117.0,79.0,1
5117,121.0,69.0,2
5118,121.0,74.0,2
5119,128.0,70.0,2
5120,107.0,73.0,1
5121,114.0,70.0,1
5122,113.0,72.0,1
5123,121.0,73.0,2
5124,129.0,74.0,2
5125,122.0,78.0,2
5126,128.0,81.0,3
5127,112.0,69.0,1
5128,125.0,81.0,3
5129,114.0,77.0,1
5130,135.0,76.0,3
5131,117.0,78.0,1
5132,112.0,78.0,1
5133,108.0,71.0,1
5134,120.0,81.0,3
5135,125.0,69.0,2
5136,117.0,81.0,3
5137,114.0,80.0,3
5138,127.0,73.0,2
5139,127.0,70.0,2
5140,142.0,69.0,4
5141,134.0,75.0,3
5142,115.0,70.0,1
5143,108.0,71.0,1
5144,97.0,82.0,3
5145,101.0,70.0,1
5146,133.0,71.0,3
5147,110.0,70.0,1
5148,137.0,78.0,3
5149,123.0,75.0,2
5150,121.0,79.0,2
5151,119.0,77.0,1
5152,116.0,84.0,3
5153,115.0,77.0,1
5154,121.0,72.0,2
5155,118.0,70.0,1
5156,117.0,74.0,1
5157,120.0,71.0,2
5158,116.0,77.0,1
5159,118.0,70.0,1
5160,113.0,76.0,1
5161,102.0,70.0,1
5162,112.0,78.0,1
5163,116.0,70.0,1
5164,121.0,78.0,2
5165,121.0,69.0,2
5166,132.0,70.0,3
5167,124.0,78.0,2
5168,121.0,78.0,2
5169,120.0,68.0,2
5170,118.0,76.0,1
5171,120.0,74.0,2
5172,131.0,76.0,3
5173,127.0,77.0,2
5174,130.0,72.0,3
5175,122.0,74.0,2
5176,110.0,78.0,1
5177,108.0,75.0,1
5178,113.0,72.0,1
5179,114.0,72.0,1
5180,119.0,70.0,1
5181,118.0,77.0,1
5182,110.0,75.0,1
5183,135.0,75.0,3
5184,121.0,73.0,2
5185,111.0,71.0,1
5186,126.0,79.0,2
5187,103.0,77.0,1
5188,121.0,75.0,2
5189,119.0,77.0,1
5190,126.0,80.0,3
5191,119.0,75.0,1
5192,112.0,83.0,3
5193,131.0,74.0,3
5194,128.0,83.0,3
5195,122.0,74.0,2
5196,122.0,75.0,2
5197,140.0,82.0,4
5198,120.0,74.0,2
5199,120.0,79.0,2
5200,120.0,67.0,2
5201,123.0,76.0,2
5202,105.0,79.0,1
5203,110.0,69.0,1
5204,113.0,76.0,1
5205,117.0,68.0,1
5206,113.0,76.0,1
5207,114.0,79.0,1
5208,122.0,73.0,2
5209,97.0,72.0,1
5210,121.0,73.0,2
5211,120.0,81.0,3
5212,112.0,74.0,1
5213,118.0,75.0,1
5214,136.0,72.0,3
5215,130.0,71.0,3
5216,104.0,74.0,1
5217,128.0,79.0,2
5218,134.0,71.0,3
5219,117.0,82.0,3
5220,105.0,78.0,1
5221,113.0,77.0,1
5222,123.0,79.0,2
5223,103.0,71.0,1
5224,114.0,75.0,1
5225,105.0,79.0,1
5226,125.0,78.0,2
5227,123.0,73.0,2
5228,122.0,73.0,2
5229,103.0,67.0,1
5230,96.0,73.0,1
5231,114.0,84.0,3
5232,110.0,73.0,1
5233,121.0,78.0,2
5234,124.0,72.0,2
5235,109.0,73.0,1
5236,128.0,67.0,2
5237,128.0,71.0,2
5238,118.0,70.0,1
5239,125.0,78.0,2
5240,120.0,82.0,3
5241,106.0,70.0,1
5242,112.0,73.0,1
5243,126.0,75.0,2
5244,112.0,76.0,1
5245,111.0,68.0,1
5246,120.0,77.0,2
5247,116.0,71.0,1
5248,122.0,67.0,2
5249,135.0,82.0,3
5250,132.0,70.0,3
5251,122.0,69.0,2
5252,131.0,79.0,3
5253,113.0,68.0,1
5254,123.0,72.0,2
5255,122.0,76.0,2
5256,122.0,71.0,2
5257,124.0,71.0,2
5258,114.0,79.0,1
5259,119.0,72.0,1
5260,113.0,74.0,1
5261,101.0,77.0,1
5262,123.0,69.0,2
5263,109.0,76.0,1
5264,119.0,77.0,1
5265,130.0,70.0,3
5266,109.0,73.0,1
5267,124.0,72.0,2
5268,120.0,67.0,2
5269,119.0,81.0,3
5270,120.0,80.0,3
5271,110.0,79.0,1
5272,123.0,73.0,2
5273,117.0,71.0,1
5274,118.0,77.0,1
5275,115.0,71.0,1
5276,126.0,79.0,2
5277,119.0,79.0,1
5278,136.0,79.0,3
5279,123.0,82.0,3
5280,127.0,78.0,2
5281,112.0,78.0,1
5282,121.0,78.0,2
5283,129.0,71.0,2
5284,133.0,77.0,3
5285,121.0,70.0,2
5286,131.0,73.0,3
5287,115.0,75.0,1
5288,114.0,84.0,3
5289,129.0,76.0,2
5290,125.0,69.0,2
5291,123.0,74.0,2
5292,121.0,71.0,2
5293,143.0,74.0,4
5294,110.0,72.0,1
5295,116.0,71.0,1
5296,123.0,74.0,2
5297,127.0,80.0,3
5298,106.0,78.0,1
5299,120.0,79.0,2
5300,120.0,70.0,2
5301,119.0,74.0,1
5302,105.0,75.0,1
5303,133.0,75.0,3
5304,105.0,71.0,1
5305,124.0,79.0,2
5306,133.0,77.0,3
5307,113.0,79.0,1
5308,133.0,79.0,3
5309,115.0,69.0,1
5310,121.0,74.0,2
5311,115.0,72.0,1
5312,120.0,77.0,2
5313,129.0,77.0,2
5314,125.0,74.0,2
5315,127.0,74.0,2
5316,116.0,80.0,3
5317,125.0,76.0,2
5318,111.0,68.0,1
5319,128.0,74.0,2
5320,114.0,73.0,1
5321,125.0,75.0,2
5322,137.0,74.0,3
5323,111.0,71.0,1
5324,120.0,69.0,2
5325,127.0,76.0,2
5326,127.0,73.0,2
5327,124.0,73.0,2
5328,112.0,77.0,1
5329,104.0,80.0,3
5330,111.0,79.0,1
5331,122.0,70.0,2
5332,126.0,76.0,2
5333,120.0,78.0,2
5334,119.0,73.0,1
5335,121.0,73.0,2
5336,115.0,72.0,1
5337,118.0,80.0,3
5338,120.0,73.0,2
5339,119.0,73.0,1
5340,126.0,77.0,2
5341,129.0,78.0,2
5342,125.0,72.0,2
5343,119.0,73.0,1
5344,116.0,75.0,1
5345,134.0,73.0,3
5346,135.0,75.0,3
5347,122.0,66.0,2
5348,122.0,72.0,2
5349,128.0,71.0,2
5350,111.0,81.0,3
5351,118.0,68.0,1
5352,104.0,76.0,1
5353,134.0,74.0,3
5354,126.0,66.0,2
5355,119.0,73.0,1
5356,123.0,76.0,2
5357,123.0,71.0,2
5358,120.0,71.0,2
5359,134.0,74.0,3
5360,130.0,75.0,3
5361,107.0,66.0,1
5362,117.0,70.0,1
5363,101.0,77.0,1
5364,124.0,73.0,2
5365,114.0,72.0,1
5366,109.0,73.0,1
5367,124.0,74.0,2
5368,115.0,78.0,1
5369,118.0,80.0,3
5370,109.0,69.0,1
5371,129.0,75.0,2
5372,128.0,83.0,3
5373,115.0,78.0,1
5374,135.0,73.0,3
5375,125.0,71.0,2
5376,123.0,71.0,2
5377,117.0,78.0,1
5378,119.0,73.0,1
5379,114.0,74.0,1
5380,130.0,71.0,3
5381,104.0,74.0,1
5382,122.0,70.0,2
5383,114.0,78.0,1
5384,99.0,79.0,1
5385,117.0,74.0,1
5386,127.0,80.0,3
5387,115.0,75.0,1
5388,130.0,72.0,3
5389,127.0,74.0,2
5390,109.0,75.0,1
5391,122.0,86.0,3
5392,130.0,69.0,3
5393,116.0,73.0,1
5394,128.0,78.0,2
5395,124.0,76.0,2
5396,130.0,77.0,3
5397,112.0,74.0,1
5398,129.0,69.0,2
5399,113.0,74.0,1
5400,126.0,84.0,3
5401,120.0,70.0,2
5402,127.0,75.0,2
5403,116.0,74.0,1
5404,114.0,70.0,1
5405,105.0,76.0,1
5406,124.0,76.0,2
5407,134.0,79.0,3
5408,125.0,72.0,2
5409,102.0,81.0,3
5410,122.0,74.0,2
5411,125.0,74.0,2
5412,117.0,70.0,1
5413,122.0,63.0,2
5414,118.0,77.0,1
5415,126.0,73.0,2
5416,124.0,72.0,2
5417,112.0,76.0,1
5418,124.0,72.0,2
5419,116.0,72.0,1
5420,125.0,73.0,2
5421,128.0,70.0,2
5422,147.0,74.0,4
5423,112.0,73.0,1
5424,118.0,72.0,1
5425,123.0,78.0,2
5426,141.0,68.0,4
5427,117.0,76.0,1
5428,114.0,66.0,1
5429,122.0,81.0,3
5430,116.0,78.0,1
5431,118.0,75.0,1
5432,109.0,72.0,1
5433,129.0,77.0,2
5434,118.0,75.0,1
5435,140.0,73.0,4
5436,124.0,78.0,2
5437,121.0,74.0,2
5438,134.0,71.0,3
5439,110.0,71.0,1
5440,101.0,75.0,1
5441,118.0,81.0,3
5442,122.0,78.0,2
5443,118.0,74.0,1
5444,108.0,73.0,1
5445,129.0,76.0,2
5446,121.0,72.0,2
5447,136.0,80.0,3
5448,111.0,70.0,1
5449,110.0,76.0,1
5450,110.0,74.0,1
